3.2540344538979666,4.337500200888705,6.112373955080827,5.25596650493539,-55.5,-50.0,-54.15226705610085,-51.347732943899146,1.8524168607630676,0.9995807869325133,119
3.273466657962476,4.429791903486979,0.06224444106174065,5.28188935742201,-55.5,-50.0,-54.405461633390765,-51.094538366609235,1.8565264191441662,0.9968376059360805,119
3.344014085799267,4.625670161015158,0.41556395704345306,5.123838761106523,-55.131044831910806,-52.26208966382161,-56.69656724786621,-52.82761207977702,1.8605354885584977,0.9701737561514905,119
3.3826277880052364,4.741929423615753,0.669793150731318,4.660036989899438,-55.35834378445145,-52.716687568902884,-57.03751567667717,-53.39585946112861,1.8644330660089954,0.8939401094870446,118
3.3278606300007896,4.760870790601352,0.7502826057876817,4.514509547874153,-55.5856454457052,-53.1712908914104,-57.3784681685578,-53.964113614263,1.8684298549144094,0.855465581996188,118
3.1626736160738735,4.694582311051759,0.6777091589152358,5.0389978054212134,-55.81294439824584,-53.62588879649167,-57.719416597368756,-54.532360995614596,1.8724621820749128,0.9207254744608474,119
2.9372747035070175,4.474023241792019,0.4532539376316542,5.397325266430566,-55.43752085816448,-54.35415971394517,-57.291680572109655,-56.208319427890345,1.8763417658362356,0.9453840071398215,119
2.4098697760298533,4.337349030769089,0.4125598347371304,5.360011120005835,-53.39811036079693,-54.5,-56.490551803984644,-56.5,1.8800909310232028,0.9443967083221759,80
2.2487954521101723,4.237085144915224,0.35313391910494474,5.327608296812672,-53.28820795984975,-54.5,-55.941039799248756,-56.5,1.8835440382658863,0.9447726965045992,80
2.2775891605896614,4.172259264871501,0.30550417190238033,5.327508157086079,-53.17830555890257,-54.5,-55.39152779451287,-56.5,1.8873063187699723,0.954048960083991,80
2.505031507133599,4.149738848552457,0.28837019974668143,5.391590084416128,-53.0684031579554,-54.5,-54.84201578977699,-56.5,1.891193678577445,0.9676625465481442,80
2.87741348629778,4.305448698925652,0.4577119050809597,5.565779414577486,-51.44959240475693,-54.05040759524307,-51.0,-55.61443492204514,1.8946913096805533,0.9650178337105704,80
3.0244266316175117,4.555695533045784,0.7482677452310842,5.895662824427221,-51.295731159492036,-54.204268840507964,-51.0,-55.917496415557025,1.8979718555601381,0.9722464445693836,80
3.033368680660406,4.61698819132406,0.8526012056606747,6.231087296326658,-51.141871747764,-54.35812825223599,-51.0,-56.220554297539465,1.9008221418366742,0.9862167368330037,80
2.9065879297215536,4.527719506983646,0.8042398931691586,0.14390923875931172,-51.0031442414049,-55.0,-50.491342025738206,-55.5031442414049,1.9037016988397903,0.992651378113079,81
2.7396701147496447,4.711943661639778,0.6406048444596495,0.3923513036018629,-51.11551471553186,-55.0,-50.380218554920795,-55.61551471553186,1.9066151141524943,0.9944497372314226,81
