2.0048570796949465	2.0332615129128437	2.0945862959802164	2.1827129372516985
2.0037433365752126	2.034693468352501	2.0945862959802164	2.180803663332155
2.0034251242552887	2.035170786832387	2.0958591452599125	2.1862132727708614
2.0032660180953266	2.0350116806724254	2.0974502068595315	2.1882816528503666
2.003902442735175	2.0348525745124633	2.090608641981168	2.1850995296511275
2.003902442735175	2.0329433005929203	2.0933134467005208	2.181758300291927
2.0097893706537664	2.0249879925948227	2.1025416039783136	2.171098187574476
2.0075618844142995	2.0246697802748987	2.1025416039783136	2.1696662321348192
2.006289035134604	2.027533691154214	2.1027007101382758	2.1752349477334874
1.9999247887361258	2.030715814353453	2.099518586939037	2.1773033278129925
1.9983337271365063	2.035966317632197	2.09729110069957	2.1765077970131825
2.0026295934554788	2.0401030777912075	2.0921997035807873	2.177780646292878
1.9992883640962784	2.0308749205134147	2.090449535821206	2.1806445571721933
2.008039202894185	2.0318295574731864	2.0885402619016626	2.1725301430141344
2.0050161858549083	2.0353298929923493	2.099359480779075	2.1793717078924977
2.002788699615441	2.0338979375526915	2.0926770220606734	2.173325673813944
1.9992883640962784	2.0321477697931103	2.093154340540559	2.1726892491740957
2.0150398739325106	2.0440807317902565	2.104769090217781	2.18446310501128
2.056725687842541	2.094199172178269	2.1353174729304745	2.2175571862833645
2.12370938118652	2.1797982862377965	2.2142341282716	2.2956783108246803
2.174623352374343	2.2232342679074075	2.2579883222611357	2.3489788744119324
2.2452664873974473	2.2886268996517676	2.3306998373637446	2.4022794379991845
2.3427985634541204	2.381704003229506	2.4322095674194664	2.503789168054906
2.4269657220739895	2.447573953453752	2.4942609698046256	2.5671134197197607
2.4925174599783118	2.513921222157883	2.561403769308567	2.6191411340273167
2.5412039449266666	2.5815413401417104	2.6143861205758947	2.667350300495787
2.600232330272549	2.641842574767288	2.68677942335858	2.7397436032784728
2.7319722307210403	2.7716732012962364	2.802767813970839	2.8706879729271537
2.8126390538217474	2.846771308798275	2.8923445820294154	2.9367170293113616
2.9466064405097057	2.989966852764026	2.9858990040870395	3.079912573277113
3.059253601762764	3.084794124101346	3.1125475074167492	3.1664663242964117
3.1994261286892383	3.232444640546032	3.2492196988240614	3.305206895783229
3.355350165451946	3.391391694348017	3.41675848526399	3.4600171894262033
3.434425926953033	3.4615575108912355	3.502675811643441	3.5437070295661863
3.516206493173473	3.5414288031921326	3.548657491872444	3.6130773153095954
3.561551748762627	3.583114617102162	3.592093473542055	3.6528538553000818
3.5981461655538762	3.622732050932686	3.6385524722509435	3.687220785851862
3.6446051642627637	3.661076635483516	3.6737149336025334	3.72222414104349
3.7389551171201982	3.7267874795478	3.7720425404590165	3.806868618143245
3.8178717724613236	3.824319555604473	3.8651196440367555	3.866851640448899
3.88055959948633	3.8850981087099363	3.918261101464045	3.9500641621089967
3.902993568040964	3.911032412783734	3.93258065586062	3.9747256169030982
3.8663991512497153	3.8814386670308116	3.8851670201919593	3.9180838239566453
3.8761046270073947	3.862027715515454	3.8718021027551557	3.8833986810849415
3.8762637331673564	3.900213193906321	3.857005229878695	3.877352647006387
3.9279732351549885	3.9278976657397	3.89344054050998	3.919356673236342
3.9656813950659697	3.9581278361324697	3.941490600818488	3.9441772341904042
3.981751117222126	3.9664013564504907	3.9472184225771185	3.9462456142699107
3.9854105589012514	3.961309959331708	3.936080991379782	3.932880696833107
3.9640903334663506	3.885575427189822	3.9001229992283823	3.882603150285132
3.946429549710575	3.857890955356444	3.861619308517591	3.851736555252514
3.9364058616329727	3.8384800038410867	3.8290025457253916	3.8210290663798587
3.952952902269015	3.802203799369763	3.7680648864599666	3.7635917426335963
3.898061277082143	3.7021260247536985	3.6848523647998688	3.6544449168997017
3.826622611259229	3.6065032226165687	3.5561354813906543	3.5408431186868716
3.677858351694809	3.4758770652878104	3.429805190380869	3.4386969639913025
3.518752191732863	3.2782672146150738	3.2816773554562966	3.2377458839593642
3.36394189808989	3.161642399362967	3.1065014733381937	3.0872314566353634
3.2352250146806747	3.023538252515998	2.97698905912917	2.9502410529081273
3.1294194183059805	2.9035722079046904	2.8772294968330296	2.8395031655746132
2.9617215257060887	2.73428325370518	2.701258083915117	2.682783598012096
2.759179384074532	2.5373098276722903	2.4837599632471368	2.47467274078187
2.547090872845257	2.3217209809238533	2.260534020820526	2.231240316040093
2.3956218085614847	2.178207224638178	2.129589651171844	2.0993413094316393
2.295703140105383	2.0488539165891155	1.9886215934455602	1.967601408983148
2.237152073239386	2.000326537800722	1.9389804715374328	1.9154145885156297
2.1926023484500416	1.9651640764491318	1.9042953286657285	1.8823205072435447
2.16634983205632	1.9424118955745735	1.8928396851484686	1.8724559253259039
2.1517120653398214	1.9306380397373895	1.8964991268275933	1.886934585882441
2.135324130863741	1.9425710017345357	1.911455105864016	1.928461293632509
2.1267323982257955	1.944480275654079	1.9459811425757583	1.9874896789783911
2.1227547442267474	1.970573685887838	1.9779614807281098	2.0366534824066327
2.129118990625225	1.9936440790823202	2.0136012605595854	2.0827942687955967
2.143597651181762	2.006372571879276	2.0546506498297674	2.136253938542811
2.158076311738299	2.021487657075661	2.0756526629447443	2.157733270137674
2.161258434937538	2.0278519034741387	2.0845626079026136	2.1688707013350097
2.16634983205632	2.033102406752883	2.0877447311018527	2.170779975254553
2.1596673733379186	2.0291247527538343	2.085199032542462	2.1696662321348197
