38.476014887926404,40.73753249826174,45.03869566430525,50.65950323610839,0,0,0,0
38.469878964774864,40.74366842141328,45.05710343375988,50.70859062132073,0,0,0,0
38.469878964774864,40.74366842141328,45.03869566430525,50.653367312956846,0,0,0,0
38.48215081107795,40.768212114019455,45.05096751060834,50.72699839077536,0,0,0,0
38.469878964774864,40.74980434456483,45.04483158745679,50.72699839077536,0,0,0,0
38.47601488792641,40.74366842141328,45.01415197169908,50.72699839077536,0,0,0,0
38.47601488792641,40.774348037170995,45.00188012539599,50.702454698169184,0,0,0,0
38.47601488792641,40.74366842141328,45.063239356911424,50.70859062132073,0,0,0,0
38.46374304162333,40.75594026771637,45.04483158745679,50.66563915925993,0,0,0,0
38.451471195320245,40.74366842141328,45.05710343375988,50.696318775017644,0,0,0,0
38.457607118471785,40.74366842141328,45.05096751060834,50.72699839077536,0,0,0,0
38.46987896477487,40.762076190867916,45.026423818002165,50.72699839077536,0,0,0,0
38.46987896477487,40.762076190867916,45.063239356911424,50.71472654447227,0,0,0,0
38.47601488792641,40.762076190867916,45.08164712636605,50.72086246762382,0,0,0,0
38.47601488792641,40.774348037170995,45.00188012539599,50.74540616022998,0,0,0,0
38.48828673422949,40.78048396032254,45.05096751060833,50.75767800653307,0,0,0,0
38.463743041623324,40.75594026771637,45.044831587456784,50.71472654447227,0,0,0,0
38.469878964774864,40.768212114019455,45.044831587456784,50.74540616022998,0,0,0,0
38.48215081107795,40.768212114019455,45.05096751060833,50.72086246762382,0,0,0,0
38.44533527216869,40.762076190867916,45.05710343375987,50.72086246762382,0,0,0,0
38.47601488792641,40.792755806625635,45.08778304951758,50.74540616022998,0,0,0,0
38.49442265738104,40.74366842141329,45.01415197169907,50.696318775017644,0,0,0,0
38.48215081107795,40.74366842141329,45.06937528006296,50.690182851866105,0,0,0,0
38.476014887926404,40.749804344564836,45.09391897266913,50.67177508241147,0,0,0,0
38.50055858053257,40.774348037171,45.06323935691142,50.67791100556302,0,0,0,0
38.49442265738103,40.76207619086792,45.08164712636604,50.72699839077536,0,0,0,0
38.4760148879264,40.78661988347409,45.06937528006296,50.7331343139269,0,0,0,0
38.48215081107794,40.78048396032255,45.00801604854753,50.745406160229976,0,0,0,0
38.476014887926404,40.78661988347409,45.05096751060833,50.81903723804849,0,0,0,0
38.46374304162332,40.76821211401946,45.05710343375987,50.8067653917454,0,0,0,0
38.45760711847177,40.774348037171,45.06937528006296,50.782221699139235,0,0,0,0
38.46987896477486,40.76207619086792,45.0755112032145,50.77608577598769,0,0,0,0
38.46374304162332,40.75594026771638,45.0755112032145,50.71472654447226,0,0,0,0
38.46374304162332,40.786619883474096,45.08164712636604,50.70245469816918,0,0,0,0
38.45760711847177,40.79275580662564,45.08778304951758,50.77608577598769,0,0,0,0
38.45760711847177,40.76821211401947,45.06937528006296,50.75154208338152,0,0,0,0
38.445335272168684,40.786619883474096,45.06323935691142,50.739270237078436,0,0,0,0
38.45760711847177,40.786619883474096,45.0755112032145,50.68404692871455,0,0,0,0
38.476014887926404,40.80502765292872,45.0755112032145,50.63495954350221,0,0,0,0
38.48828673422949,40.74980434456484,45.06937528006296,50.67791100556301,0,0,0,0
38.49442265738104,40.79889172977718,45.08778304951758,50.659503236108385,0,0,0,0
38.48828673422949,40.74980434456484,45.08164712636604,50.6901828518661,0,0,0,0
38.469878964774864,40.79275580662564,45.0325597411537,50.65336731295684,0,0,0,0
38.48828673422949,40.79889172977718,45.081647126366036,50.64109546665375,0,0,0,0
38.463743041623324,40.77434803717101,45.04483158745678,50.64109546665375,0,0,0,0
38.469878964774864,40.77434803717101,45.03255974115369,50.69631877501764,0,0,0,0
38.463743041623324,40.81116357608027,45.093918972669115,50.671775082411465,0,0,0,0
38.45760711847178,40.81729949923181,45.07551120321448,50.708590621320724,0,0,0,0
38.44533527216869,40.81116357608027,45.08164712636603,50.70245469816918,0,0,0,0
38.469878964774864,40.780483960322556,45.05096751060832,50.81290131489695,0,0,0,0
38.45147119532024,40.79889172977718,45.093918972669115,50.72086246762381,0,0,0,0
38.44533527216869,40.79275580662564,45.08164712636603,50.72086246762381,0,0,0,0
38.43919934901715,40.79275580662564,45.08164712636603,50.659503236108385,0,0,0,0
38.45147119532024,40.77434803717101,45.08164712636603,50.671775082411465,0,0,0,0
38.45147119532024,40.79275580662564,45.093918972669115,50.6901828518661,0,0,0,0
38.45760711847178,40.76821211401947,45.07551120321448,50.70245469816918,0,0,0,0
38.463743041623324,40.79275580662564,45.093918972669115,50.7331343139269,0,0,0,0
38.463743041623324,40.77434803717101,45.093918972669115,50.7331343139269,0,0,0,0
38.45147119532024,40.79275580662564,45.08164712636603,50.67791100556302,0,0,0,0
38.463743041623324,40.75594026771638,45.07551120321448,50.62268769719913,0,0,0,0
38.463743041623324,40.75594026771638,45.057103433759856,50.62268769719913,0,0,0,0
38.45147119532024,40.76821211401947,45.08778304951757,50.67177508241147,0,0,0,0
38.44533527216869,40.7436684214133,45.07551120321448,50.66563915925993,0,0,0,0
38.43919934901715,40.76821211401947,45.08778304951757,50.71472654447227,0,0,0,0
38.45147119532024,40.75594026771638,45.04483158745677,50.769949852836156,0,0,0,0
38.44533527216869,40.74980434456484,45.093918972669115,50.66563915925993,0,0,0,0
38.44533527216869,40.74980434456484,45.093918972669115,50.653367312956846,0,0,0,0
38.45147119532024,40.77434803717101,45.07551120321448,50.67791100556302,0,0,0,0
38.44533527216869,40.74980434456484,45.08778304951757,50.812901314896955,0,0,0,0
38.44533527216869,40.7436684214133,45.08778304951757,50.812901314896955,0,0,0,0
38.426927502714065,40.7436684214133,45.136870434729914,50.941755701079344,0,0,0,0
38.40238381010789,40.74980434456484,45.15527820418454,50.92334793162472,0,0,0,0
